date,datatype,station,attributes,value
2004-01-05T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.24246079613992758
2004-01-05T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.23642943305186967
2004-01-06T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.10735826296743059
2004-01-06T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.399276236429433
2004-01-06T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.14716525934861274
2004-01-06T00:00:00,TAVG,GHCND:USR0000ITPL,",,U,",0.399276236429433
2004-01-06T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.14234016887816642
2004-01-06T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.14837153196622432
2004-01-06T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.08805790108564532
2004-01-06T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.12907117008443905
2004-01-06T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.06151990349819053
2004-01-06T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.12907117008443905
2004-01-06T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.10856453558504217
2004-01-06T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.12907117008443905
2004-01-06T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.1628468033775633
2004-01-06T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.17611580217129066
2004-01-06T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.14234016887816642
2004-01-06T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.13510253317249696
2004-01-07T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.16646562123039804
2004-01-07T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.19662243667068752
2004-01-07T00:00:00,TAVG,GHCND:USR0000ITPL,",,U,",0.20265379975874542
2004-01-07T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.20868516284680333
2004-01-07T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.19541616405307594
2004-01-07T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.1628468033775633
2004-01-07T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.17611580217129066
2004-01-07T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.1628468033775633
2004-01-07T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.20868516284680333
2004-01-07T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.1556091676718938
2004-01-07T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.19541616405307594
2004-01-07T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.20265379975874542
2004-01-07T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.20868516284680333
2004-01-07T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.19541616405307594
2004-01-07T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.18938480096501803
2004-01-08T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.23884197828709283
2004-01-08T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.2521109770808202
2004-01-08T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.2593486127864897
2004-01-08T00:00:00,TAVG,GHCND:USR0000ITPL,",,U,",0.24246079613992758
2004-01-08T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.26899879372738233
2004-01-08T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.25572979493365494
2004-01-08T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.2291917973462002
2004-01-08T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.2291917973462002
2004-01-08T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.2231604342581423
2004-01-08T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.25572979493365494
2004-01-08T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.2291917973462002
2004-01-08T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.24246079613992758
2004-01-08T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.23642943305186967
2004-01-08T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.2895054282267792
2004-01-08T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.24969843184559706
2004-01-08T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.23642943305186967
2004-01-09T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.1978287092882991
2004-01-09T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.23281061519903493
2004-01-09T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.2352231604342581
2004-01-09T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.24969843184559706
2004-01-09T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.23642943305186967
2004-01-09T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.18214716525934857
2004-01-09T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.17611580217129066
2004-01-09T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.17611580217129066
2004-01-09T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.2231604342581423
2004-01-09T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.18214716525934857
2004-01-09T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.21592279855247282
2004-01-09T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.21592279855247282
2004-01-09T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.2762364294330518
2004-01-09T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.2231604342581423
2004-01-09T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.19541616405307594
2004-01-10T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.19420989143546435
2004-01-10T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.18817852834740648
2004-01-10T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.21351025331724965
2004-01-10T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.20265379975874542
2004-01-10T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.20265379975874542
2004-01-10T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.18214716525934857
2004-01-10T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.1556091676718938
2004-01-10T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.1556091676718938
2004-01-10T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.19541616405307594
2004-01-10T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.17611580217129066
2004-01-10T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.18938480096501803
2004-01-10T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.17611580217129066
2004-01-10T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.23642943305186967
2004-01-10T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.18938480096501803
2004-01-10T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.1628468033775633
2004-01-11T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.28588661037394447
2004-01-11T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.2665862484921592
2004-01-11T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.29312424607961396
2004-01-11T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.3027744270205066
2004-01-11T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.2895054282267792
2004-01-11T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.2762364294330518
2004-01-11T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.26899879372738233
2004-01-11T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.26899879372738233
2004-01-11T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.31001206272617604
2004-01-11T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.26899879372738233
2004-01-11T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.2967430639324487
2004-01-11T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.2895054282267792
2004-01-11T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.31001206272617604
2004-01-11T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.3027744270205066
2004-01-11T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.2762364294330518
2004-01-12T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.2955367913148371
2004-01-12T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.3112183353437876
2004-01-12T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.30880579010856446
2004-01-12T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.2762364294330518
2004-01-12T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.2834740651387213
2004-01-12T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.2834740651387213
2004-01-12T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.2895054282267792
2004-01-12T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.2895054282267792
2004-01-12T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.2967430639324487
2004-01-12T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.2895054282267792
2004-01-12T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.2895054282267792
2004-01-12T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.2895054282267792
2004-01-12T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.32328106151990343
2004-01-12T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.2762364294330518
2004-01-12T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.2967430639324487
2004-01-13T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.2665862484921592
2004-01-13T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.26296743063932443
2004-01-13T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.2846803377563329
2004-01-13T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.2834740651387213
2004-01-13T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.26296743063932443
2004-01-13T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.26296743063932443
2004-01-13T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.24246079613992758
2004-01-13T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.2291917973462002
2004-01-13T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.2762364294330518
2004-01-13T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.25572979493365494
2004-01-13T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.2762364294330518
2004-01-13T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.26296743063932443
2004-01-13T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.2967430639324487
2004-01-13T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.2762364294330518
2004-01-13T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.25572979493365494
2004-01-14T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.26296743063932443
2004-01-14T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.264173703256936
2004-01-14T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.28226779252110973
2004-01-14T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.2895054282267792
2004-01-14T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.26899879372738233
2004-01-14T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.26296743063932443
2004-01-14T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.25572979493365494
2004-01-14T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.23642943305186967
2004-01-14T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.2895054282267792
2004-01-14T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.23642943305186967
2004-01-14T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.2762364294330518
2004-01-14T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.26899879372738233
2004-01-14T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.31604342581423395
2004-01-14T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.2834740651387213
2004-01-14T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.26899879372738233
2004-01-15T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.21471652593486124
2004-01-15T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.2352231604342581
2004-01-15T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.26296743063932443
2004-01-15T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.23642943305186967
2004-01-15T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.24969843184559706
2004-01-15T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.21592279855247282
2004-01-15T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.18938480096501803
2004-01-15T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.18214716525934857
2004-01-15T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.2291917973462002
2004-01-15T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.20265379975874542
2004-01-15T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.23642943305186967
2004-01-15T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.2291917973462002
2004-01-15T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.26899879372738233
2004-01-15T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.23642943305186967
2004-01-15T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.19541616405307594
2004-01-16T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.2171290711700844
2004-01-16T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.2509047044632086
2004-01-16T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.2702050663449939
2004-01-16T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.2834740651387213
2004-01-16T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.2762364294330518
2004-01-16T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.21592279855247282
2004-01-16T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.18938480096501803
2004-01-16T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.18214716525934857
2004-01-16T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.26899879372738233
2004-01-16T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.19541616405307594
2004-01-16T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.25572979493365494
2004-01-16T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.26296743063932443
2004-01-16T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.2834740651387213
2004-01-16T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.26899879372738233
2004-01-16T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.2231604342581423
2004-01-17T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.2569360675512665
2004-01-17T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.2834740651387213
2004-01-17T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.30156815440289503
2004-01-17T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.31001206272617604
2004-01-17T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.2967430639324487
2004-01-17T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.25572979493365494
2004-01-17T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.24969843184559706
2004-01-17T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.24246079613992758
2004-01-17T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.2834740651387213
2004-01-17T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.24246079613992758
2004-01-17T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.2762364294330518
2004-01-17T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.2834740651387213
2004-01-17T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.3365500603136308
2004-01-17T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.2834740651387213
2004-01-17T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.26899879372738233
2004-01-18T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.19541616405307594
2004-01-18T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.2665862484921592
2004-01-18T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.2569360675512665
2004-01-18T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.23642943305186967
2004-01-18T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.24969843184559706
2004-01-18T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.20265379975874542
2004-01-18T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.2291917973462002
2004-01-18T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.2291917973462002
2004-01-18T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.2231604342581423
2004-01-18T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.23642943305186967
2004-01-18T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.2291917973462002
2004-01-18T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.24246079613992758
2004-01-18T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.2834740651387213
2004-01-18T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.23642943305186967
2004-01-18T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.2291917973462002
2004-01-19T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.1628468033775633
2004-01-19T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.1857659831121833
2004-01-19T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.18335343787696015
2004-01-19T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.16887816646562118
2004-01-19T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.17611580217129066
2004-01-19T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.13510253317249696
2004-01-19T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.16887816646562118
2004-01-19T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.2291917973462002
2004-01-19T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.1628468033775633
2004-01-19T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.18214716525934857
2004-01-19T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.16887816646562118
2004-01-19T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.18214716525934857
2004-01-19T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.18938480096501803
2004-01-19T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.16887816646562118
2004-01-19T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.17611580217129066
2004-01-20T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.17732207478890227
2004-01-20T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.19541616405307594
2004-01-20T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.19903498190591068
2004-01-20T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.19541616405307594
2004-01-20T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.18938480096501803
2004-01-20T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.1556091676718938
2004-01-20T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.14837153196622432
2004-01-20T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.24969843184559706
2004-01-20T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.18938480096501803
2004-01-20T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.16887816646562118
2004-01-20T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.18938480096501803
2004-01-20T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.18938480096501803
2004-01-20T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.21592279855247282
2004-01-20T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.18938480096501803
2004-01-20T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.16887816646562118
2004-01-21T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.22436670687575389
2004-01-21T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.24607961399276232
2004-01-21T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.24969843184559706
2004-01-21T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.24969843184559706
2004-01-21T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.23642943305186967
2004-01-21T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.20868516284680333
2004-01-21T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.20868516284680333
2004-01-21T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.18214716525934857
2004-01-21T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.23642943305186967
2004-01-21T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.20868516284680333
2004-01-21T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.24969843184559706
2004-01-21T00:00:00,TAVG,GHCND:USW00053866,",,W,",0.24246079613992758
2004-01-21T00:00:00,TAVG,GHCND:USW00093817,",,W,",0.2762364294330518
2004-01-21T00:00:00,TAVG,GHCND:USW00093819,",,W,",0.24969843184559706
2004-01-21T00:00:00,TAVG,GHCND:USW00094895,",,W,",0.2291917973462002
2004-01-22T00:00:00,TAVG,GHCND:USR0000IBAI,",,U,",0.13268998793727377
2004-01-22T00:00:00,TAVG,GHCND:USR0000IBIO,",,U,",0.22195416164053072
2004-01-22T00:00:00,TAVG,GHCND:USR0000IHAR,",,U,",0.21230398069963807
2004-01-22T00:00:00,TAVG,GHCND:USW00003868,",,W,",0.21592279855247282
2004-01-22T00:00:00,TAVG,GHCND:USW00003893,",,W,",0.20265379975874542
2004-01-22T00:00:00,TAVG,GHCND:USW00004846,",,W,",0.1628468033775633
2004-01-22T00:00:00,TAVG,GHCND:USW00014827,",,W,",0.18938480096501803
2004-01-22T00:00:00,TAVG,GHCND:USW00014829,",,W,",0.18214716525934857
2004-01-22T00:00:00,TAVG,GHCND:USW00014835,",,W,",0.21592279855247282
2004-01-22T00:00:00,TAVG,GHCND:USW00014848,",,W,",0.18214716525934857
2004-01-22T00:00:00,TAVG,GHCND:USW00053842,",,W,",0.20265379975874542
